"pear_id","tree_id","ecotr_id","species","climate","week_5","week_6","week_7","week_8","week_9","week_10","week_11","week_12","week_13","week_14","week_15","week_16","week_17","week_18","week_19","week_20","week_21","week_22","week_23","week_24"
80,4,2,"Doyenne","Scenario 2",3.13817849565909,3.18404732953094,4.22148770458135,4.24054970081635,4.86697941582517,4.98072309726035,5.09446677869553,5.20821046013071,5.32195414156589,5.45694938653154,5.94245955774999,6.42796972896844,6.93259891217553,7.07355959425056,7.21452027632559,7.35548095840062,7.4886242195368,8.10172046613468,8.10172046613468,8.10172046613468
81,4,2,"Doyenne","Scenario 2",3.28449286287742,3.81110178696075,4.2800535211843,4.67416672712325,5.0682799330622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,4,2,"Doyenne","Scenario 2",3.43550625167775,3.64660262000888,3.8019675424049,4.14525783573855,4.84778962700659,4.94379253394048,5.03979544087438,5.69850060390151,5.96045113502694,6.10642541509354,6.38086802837061,6.44469755554788,6.60674446683688,6.85186744225836,7.21727133743043,7.57827992447088,7.71697742355966,8.20808921277618,8.69920100199269,8.81106874644033
83,4,2,"Doyenne","Scenario 2",3.43165376733388,3.86602850384757,3.95477526687889,4.04352202991021,4.48561062086124,4.56156808539357,5.09278017826838,5.5505150622808,6.17811912863083,6.30841053268142,6.65178930546529,6.99516807824916,7.19592708606175,7.39668609387434,7.56055423359423,7.72442237331412,7.88829051303401,8.1901704274055,8.72300403875991,8.72300403875991
84,4,2,"Doyenne","Scenario 2",3.59565473054509,4.58459360612328,4.74165636323091,4.89871912033854,5.21282764340115,5.56598921619548,5.90887252497362,6.25175583375176,6.35750653966782,6.46325724558387,7.08194774157031,7.41724394737214,7.5843043344525,7.75136472153285,7.94680539268309,8.36290729409269,8.8288991620499,8.93235844128005,9.03581772051019,9.45109217376076
85,4,2,"Doyenne","Scenario 2",3.40807451359344,4.12015592223853,4.40295794978077,4.68575997732301,4.96856200486526,5.04451058443218,5.1204591639991,5.55291965686723,6.08142188246871,6.46491317020333,6.53825929091747,6.8829283206339,7.45107537869796,7.54422790246676,7.63738042623557,8.11551742016104,8.65866497848258,9.18442761932233,9.18442761932233,9.18442761932233
86,4,2,"Doyenne","Scenario 2",3.24979355969169,3.78039150139415,4.39741410588187,4.60793051037058,4.8184469148593,5.23295753356959,5.39886213623058,5.59517942599243,6.40419530621793,6.6696097815666,6.93502425691527,7.027092572905,7.83345139682059,7.88815516066136,7.94285892450213,7.99756268834289,8.50463154012582,8.69675201852736,9.4515267925118,9.4515267925118
87,4,2,"Doyenne","Scenario 2",3.32463609193052,3.95002743549359,3.96577781278118,4.22926586295979,4.50904032266476,4.85287328149219,5.19670624031963,5.76535162619811,5.79491291989251,6.08081667317889,6.33845297017457,7.31782734437962,7.34580238878166,7.3737774331837,8.27490444360591,8.82360784443599,9.12513943139585,9.42667101835571,9.72820260531557,9.72820260531557
88,4,2,"Doyenne","Scenario 2",3.62867524230981,3.75070590285098,4.1413074498413,4.53190899683162,4.84710947630187,5.53299185892622,5.72168312428395,5.91037438964167,6.24538537884296,6.34387524606451,6.94274963409258,7.06743610080884,7.1921225675251,7.88200059180455,8.46706618019647,8.59012614749683,8.7131861147972,8.83624608209756,9.21939037373808,9.21939037373808
89,4,2,"Doyenne","Scenario 2",3.19680955815652,3.41727687491549,3.95716757909828,4.49705828328107,4.66460644701438,4.8321546107477,4.99970277448101,5.56604756500272,6.00917193163943,6.45229629827614,6.53432169625983,6.61634709424352,7.42141581657204,7.53282483374041,7.64423385090877,7.75564286807713,7.98001661993275,8.24766404697305,8.72294606648486,8.7539466771762
90,4,2,"Doyenne","Scenario 2",3.22741319711229,3.56982449622388,4.16540508232656,4.44752534224217,4.72964560215778,5.23676618490052,5.24192571173044,5.54660085263876,5.85127599354708,6.41110344679718,6.57084408929283,6.75307610726326,6.93530812523369,7.52850211924045,7.83849064071593,8.14847916219142,8.25021714148366,8.88068865527555,9.09859496979337,9.72457323351851
91,4,2,"Doyenne","Scenario 2",3.91170973946558,4.16279080391501,4.41387186836444,4.66495293281387,4.95310488352446,5.27100314967038,5.5889014158163,5.73290426103058,6.12300936941628,6.5878093600821,7.16799392939175,7.25224504040526,7.33649615141878,7.50806923827009,7.67964232512141,8.3241658251479,8.5355744102788,8.56405688001733,8.87355004871612,9.18304321741491
92,4,2,"Doyenne","Scenario 2",3.82588208037384,3.87309148006297,3.92030087975211,3.96751027944125,5.19732195947937,5.39721643007651,5.59711090067365,5.79700537127079,5.83226204255977,5.86751871384874,6.1634295562012,6.82844766848762,6.87657172457362,6.92469578065963,7.29113250175834,7.58095547458,8.24582072138016,NA,NA,NA
93,5,3,"Conference","Scenario 3",3.63452820564512,4.10765966889653,4.75132590782198,4.99983083174119,5.2483357556604,5.56649612202875,5.8846564883971,6.03161527585082,6.16594136691115,6.30026745797149,6.82735163227569,7.11450333058259,7.40858816185499,7.47873839694763,8.1145923064316,8.42780913089598,8.74102595536036,8.86941670905293,9.0029743822688,9.11521242824304
94,5,3,"Conference","Scenario 3",4.07759750320776,4.26447297421627,4.47956459245774,4.834136161588,4.94536695199774,5.05659774240747,5.60793807503201,6.00939056088419,6.39297628847516,6.62836356040438,6.86375083233359,6.91800138045751,7.85754930158883,8.07265975824068,8.28777021489252,8.32609815715712,8.36442609942171,9.29271733953305,9.35735816041454,9.42199898129603
95,5,3,"Conference","Scenario 3",3.6118444693076,4.30378814472914,4.51875973502258,4.7208271590809,5.31053357072941,5.58351547404467,5.8422189251443,6.10092237624394,6.48777750260281,6.94041061536811,7.3930437281334,7.78537958693378,8.17771544573417,8.22346821782178,8.26922098990939,8.314973761997,9.08965735933654,9.21616893037041,9.34268050140427,10.135360828662
96,5,3,"Conference","Scenario 3",3.82694891758367,4.21818707305564,4.82189396578336,5.02035863026622,5.08115704091219,5.29141990759744,6.3603916976864,6.49242614268225,6.75402294250438,7.0156197423265,7.27721654214862,7.40200407513619,7.49323202943599,8.13718063178222,9.05384032851713,9.13628183846185,9.21872334840657,9.30116485835129,9.49863447043829,10.0311350015123
97,5,3,"Conference","Scenario 3",3.81783983975925,4.49294846777165,4.58962139904564,4.59522401777159,5.10642059757053,5.33283652719779,5.35765219580316,6.31907975769596,6.59121658509415,6.99295295240293,7.24130127913528,7.75372889338648,7.81618357310237,7.87863825281826,7.93813092748406,8.32504368782178,9.08949943554731,9.39051862198062,9.69153780841392,9.7553457390854
98,5,3,"Conference","Scenario 3",3.59483671322041,4.3347597178995,4.76878479857203,4.88521230196803,5.00163980536403,5.31253744914912,5.62343509293421,5.88666732380615,6.05543123824721,6.90633503573064,7.31679271246659,7.77957668652271,8.24236066057883,8.41733929249399,8.59231792440916,8.68129668566647,8.77027544692377,8.85925420818108,9.42256387302248,9.42256387302248
99,5,3,"Conference","Scenario 3",4.58115146261579,4.7475322323846,4.91391300215341,5.08029377192221,5.3087091075405,6.14365825186366,6.1623239172944,6.18098958272514,6.19965524815588,7.16111830329425,7.57614047465825,7.85378065836931,8.13142084208036,8.40906102579142,9.09648564712866,9.11805085927691,9.13961607142516,9.1611812835734,9.29117429458443,9.70321791458837
100,5,3,"Conference","Scenario 3",3.98210578103464,4.04197216859467,4.08830908601494,4.13579779610981,5.16365214901125,5.41232089440936,5.8339329305312,6.0115413835487,6.18914983656619,6.49272025710435,6.73761276207436,6.98250526704437,7.26710053111673,7.61944714764277,7.97179376416881,8.15822195396613,8.34465014376346,9.13455985392079,9.13455985392079,9.13455985392079
101,5,3,"Conference","Scenario 3",4.68885462304148,4.75120523599496,4.81355584894844,4.87590646190192,5.10291471106763,5.79902532822764,6.19493931153144,6.36038335900263,6.52582740647381,7.21401652062308,7.47610943141548,7.8445117798084,8.08447073159256,8.14725482761101,8.21003892362947,8.27282301964793,8.84538553449537,9.11883412325131,9.38205530787945,10.4301577984437
102,5,3,"Conference","Scenario 3",4.17730770622473,4.37449750039918,4.73678392329507,5.27779688140613,5.75429404258004,6.23079120375394,6.36467594936293,6.49856069497192,6.63244544058091,8.06557513608244,8.23743272766652,8.40929031925061,8.5811479108347,8.72132368297058,8.86149945510647,9.04497395425234,9.22844845339821,9.61607223006504,9.9736663070605,10.2786400621533
103,5,3,"Conference","Scenario 3",4.04531062871478,4.25245514495275,4.64877787534648,4.92698099508527,5.2982189245579,5.7966967148187,6.01071514638429,6.22473357794987,6.36178416252878,6.74945109479526,7.26434523525005,7.44294617988797,7.62154712452588,7.80014806916379,8.34324754785047,9.02456694727998,9.70588634670949,9.9773489226991,10.2488114986887,10.5202740746783
104,5,3,"Conference","Scenario 3",4.21888268429494,4.29240911215611,4.36593554001727,4.76061077741113,4.83552497302663,5.34560326247261,5.56469965424913,6.14658364472813,6.49684647040658,6.56405131182688,6.98118735697364,7.3983234021204,7.63276192918952,7.86720045625864,7.8690806153509,7.87096077444317,8.38746379980372,8.74217900636652,9.09689421292932,9.09689421292932
105,5,3,"Conference","Scenario 3",4.13706878558222,4.18474692140774,4.65725408205223,4.91850698026884,5.17975987848546,5.44101277670207,5.70226567491868,5.85902122176926,6.01577676861984,6.17253231547042,6.36715556176881,6.56177880806721,7.16889137732033,7.36327445948099,7.55765754164164,8.03785177700787,8.19011736786844,8.52449017281981,8.70528122011557,8.70528122011557
106,5,3,"Conference","Scenario 3",3.51290813462578,4.71214314573914,4.99964267335267,5.2871422009662,5.70835501724491,6.12956783352363,6.21875951833605,6.30064527027475,6.43145060048308,7.15389677397598,7.54058982809615,7.77786537438023,8.0151409206643,8.54432736679437,8.6358373507996,8.72734733480482,9.16984904435086,10.0016128518095,10.1794240705475,10.1794240705475
107,5,3,"Conference","Scenario 3",3.99937227670415,4.14384733220288,4.8719633761393,5.37490789174791,5.38240919546033,5.38991049917275,5.39741180288516,6.10358281998536,6.35702936387998,6.6104759077746,7.12322805243238,7.46901712950929,7.8148062065862,8.37217667288846,8.63905500756569,8.90593334224291,9.17281167692014,9.21806927177497,9.26332686662981,9.5412412095732
108,5,3,"Conference","Scenario 3",4.12093143010021,4.1387028021468,4.33702418158672,4.52997315207374,5.17966305882175,5.43513761635318,5.84045431832016,6.87757495322623,7.14614747623645,7.41471999924667,7.46308592648807,7.51145185372948,7.55981778097089,8.22989367180287,8.74795487682862,9.45688245075006,9.46665063253154,9.47641881431302,9.48618699609451,9.99228333298777
109,5,3,"Conference","Scenario 3",3.60876320643594,4.07355905732866,4.51833792680944,4.78618657020621,5.08951870745946,5.87673581656345,6.12554188027719,6.37434794399092,6.62315400770465,6.77965495124061,6.93615589477657,7.51641555847452,7.6131329309818,8.37422899433663,8.52239175389778,8.67055451345892,8.91028629062765,9.41123259867372,9.449286922959,9.87413233614957
110,5,3,"Conference","Scenario 3",4.35924327956965,4.62576846815494,4.89229365674023,5.02655623711672,5.16081881749321,5.25386558382523,5.34691235015724,6.18733362194003,6.92158713116304,6.96187093748918,7.00215474381532,7.16038077010718,7.53257400893849,8.02378863398682,8.18151650507896,8.3392443761711,8.499070740582,8.80059901701682,8.82282876133578,9.62363305752083
111,5,3,"Conference","Scenario 3",3.65616302103193,4.55349619455026,4.81589084669805,4.99021680728465,5.31176400718168,5.48528221883349,5.92451336220815,6.3637445055828,6.76272628119924,6.80580389025915,7.83463187440711,7.87122282004124,7.90781376567538,7.94440471130952,8.44933553691177,8.90144231240485,8.96392424666999,9.27473387985202,9.73765051670721,9.94710199669108
112,5,3,"Conference","Scenario 3",4.39591426197703,4.67619944003906,4.73761709810888,4.7990347561787,5.07418979257383,5.207262844988,6.42916540520821,6.56535362365774,6.70154184210728,6.70950172000506,7.29456266638211,7.38049095693125,7.46641924748038,7.63350252086274,7.75434511437231,9.53746661573343,9.5428314601117,9.54819630448997,10.3074242329481,10.3074242329481
113,5,3,"Conference","Scenario 3",4.28531445800489,4.48752195425525,4.68972945050561,4.89193694675597,5.03286024463085,5.17378354250572,5.82272619952751,6.61036392597722,6.64557908994599,6.68079425391476,6.71600941788353,6.75122458185231,7.63406800282236,7.80364099005814,7.87851366170853,8.28202058763983,8.2933531379984,8.30468568835697,9.56799951894185,9.56799951894185
114,5,3,"Conference","Scenario 3",3.92125042118714,4.14518374190252,4.36911706261791,5.22574720683323,5.4164192255295,5.60709124422578,5.79776326292205,6.30266182926727,6.42007924632389,6.84758856993234,7.14847807506481,7.31673591333837,8.12257312917994,8.25748392943374,8.39239472968754,8.93207164164122,9.14298746573845,9.49021760208857,9.83744773843868,9.83744773843868
115,5,3,"Conference","Scenario 3",3.40618218282991,3.98941186333277,4.34757048940447,4.86228242486605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,5,3,"Conference","Scenario 3",4.16146669276375,4.24537897897271,4.78825903223576,5.02993043075601,5.41355544275973,5.79718045476345,6.15054591582395,6.23927516512718,6.25691286127115,6.85543182765782,7.13193442228104,7.61555881510716,7.97952342374725,8.34348803238734,8.4197592387343,8.69125356517125,8.9627478916082,9.16798711430206,9.37322633699591,9.62322076326863
117,5,3,"Conference","Scenario 3",3.90898399749581,4.40196649751006,4.6865473994791,4.97112830144813,5.25570920341716,5.27401626664885,5.82756124935106,6.45862293728202,6.66693856461817,6.99494511964103,7.12713707607347,7.58408921636833,8.04104135666319,8.13161853982714,8.34160852825619,8.55159851668524,9.00879707635116,9.06261410428846,9.11643113222577,9.80181279919602
118,5,3,"Conference","Scenario 3",3.7868504854816,3.95972935747832,4.51810755595608,4.91708018886706,5.39873802321554,5.48399020459549,5.66548237249323,5.85068634836187,6.518803705771,7.18692106318014,7.24092212120776,7.29492317923538,7.348924237263,7.40292529529062,8.18336537773015,8.60837721913897,9.0818816230217,9.21889140052436,9.70971531541497,9.70971531541497
119,5,3,"Conference","Scenario 3",4.15407666078326,4.19887208251696,4.24366750425066,4.64720801066139,5.13554323674409,5.17409924456125,6.11031760210909,6.17738137215166,6.33901923810756,7.2623766276437,7.27058622857427,7.73800996680066,8.20543370502704,8.25647264848594,9.18061051927543,9.29663532614728,9.41266013301912,9.74221246852454,9.78692231874389,10.023362195235
120,5,3,"Conference","Scenario 3",4.08001663298696,4.60161603416722,4.84902913963643,5.09644224510563,5.34385535057484,5.45560147392982,6.35787091989482,6.46942943452498,6.58098794915515,6.84783998941644,7.37544943982919,7.50611436272122,8.47093218649058,8.6059065739162,8.74088096134184,8.87585534876747,9.0108297361931,9.40512706986537,10.2803991618107,10.6437570396748
121,6,3,"Doyenne","Scenario 3",3.2411984548178,3.5107096878224,4.63222571712191,4.71034356216688,4.78846140721185,4.86657925225682,4.94469709730179,5.02281494234677,5.89828894603834,6.02044659438367,6.142604242729,6.60861829855364,7.07463235437827,7.11407025440832,7.15350815443836,7.4537109366959,7.75391371895342,7.89137423592284,8.11057365918306,8.32977308244327
122,6,3,"Doyenne","Scenario 3",2.85648674050908,3.78013515219713,4.06415693333949,4.34817871448185,4.63220049562421,4.63455285442981,4.63690521323542,4.63925757204102,5.12882082848723,5.50018720845448,5.53312724128796,5.56606727412143,5.70605330197168,6.40988978803584,7.33038658956287,7.34589820852273,7.3614098274826,7.74779588530685,7.74779588530685,7.74779588530685
123,6,3,"Doyenne","Scenario 3",3.24866729849076,3.52973367937715,3.81080006026353,4.26907765252465,4.56290059706631,4.74179192326673,5.34772549082911,5.55216282724303,5.84022296598776,6.12828310473249,6.40589927872332,6.68351545271415,6.96113162670498,7.2013742558341,7.26732802033771,7.33328178484133,7.39923554934495,7.91373184894987,7.9716916246619,8.44075956911242
124,6,3,"Doyenne","Scenario 3",2.91731594629823,3.43722436938539,3.48786547996172,3.69399396921677,4.65668331084337,4.68041981706005,4.70415632327673,5.33859273132991,5.60762824731912,5.87666376330832,5.98566835140778,6.02806963945305,6.58157602111485,6.72637999148499,7.0810427454092,7.32536430225086,7.56968585909252,8.10633723825347,8.28165840985163,8.51617492011407
125,6,3,"Doyenne","Scenario 3",3.102858868201,3.39073722851722,3.78313253776335,3.88152119424456,3.97996277455386,4.57341307165143,4.93986653345862,5.30631999526581,5.31607015825878,5.45658065731525,5.59847045630763,5.99390802682152,6.16473450248727,6.23153624389353,6.82864547538508,6.85926366106925,6.88988184675343,6.9205000324376,6.95111821812177,7.3973286268975
126,6,3,"Doyenne","Scenario 3",3.66569652849502,3.75240063462642,3.83910474075781,4.33772641954942,4.5323365553808,4.60530391645403,4.67827127752725,4.75123863860047,5.11486356692229,5.42537851547692,5.54773979744509,6.4872875997451,6.54033969466007,6.59339178957504,6.64644388449001,6.69949597940498,7.53842785584502,7.74892244287527,7.74892244287527,7.74892244287527
127,6,3,"Doyenne","Scenario 3",3.80228117873547,3.81093726480186,3.81959335086824,4.60428108321771,4.76023970621007,4.91619832920243,5.07215695219478,5.22811557518714,5.36405656215152,5.49999754911589,5.63593853608027,6.09717557028738,6.25273266142129,6.40828975255519,6.74055962242174,7.33935023179996,7.40061029285154,7.46187035390311,7.59288156041917,7.72389276693523
128,6,3,"Doyenne","Scenario 3",3.61356470569773,3.85799607986648,4.15640206421764,4.45480804856879,4.56924325005205,4.6836784515353,4.87125822368132,5.05883799582733,5.286189736021,5.36625349534791,5.7928047850885,6.21935607482909,6.51390802855288,6.63531671225049,6.7567253959481,7.20211797719126,7.46254732235058,7.7229766675099,8.429248347044,8.429248347044
129,6,3,"Doyenne","Scenario 3",3.25714401511487,3.27245212281172,3.86647150815958,4.0603760850184,4.40271766470842,5.0705697258987,5.14791959230214,5.22526945870558,5.23918576430973,5.42243596609436,5.60568616787899,6.24323323070525,6.70616047846186,7.17971449038062,7.23928435767893,7.29885422497723,7.35842409227554,7.41799395957384,7.49346613293236,7.56241315233727
130,6,3,"Doyenne","Scenario 3",3.70490558026242,3.78038049084018,3.85585540141795,4.26687923759201,4.39145707157925,4.51603490556648,4.8241344511529,5.13223399673932,5.65347952193865,5.771910151973,5.83420481891902,5.84778623256024,6.03529908592894,NA,NA,NA,NA,NA,NA,NA
131,6,3,"Doyenne","Scenario 3",3.70032459850762,3.75274176052086,3.8051589225341,4.35200710936947,4.39383060024389,5.11479602124353,5.33056115962209,5.54632629800066,5.76209143637922,6.11255648835985,6.46302154034048,6.50768236198927,6.58240714018657,6.60443607635499,7.59291967222513,7.68996074139701,7.77807453744122,7.86618833348543,8.18174303667329,8.46103703335118
132,6,3,"Doyenne","Scenario 3",3.50008809457967,3.57238750926813,3.63458421503272,4.0080521167194,4.38152001840607,4.47188425086119,4.5622484833163,5.03481847923494,5.19007669861794,5.73263513831893,5.84715849994149,6.16335971346653,6.47956092699156,6.54891383446264,6.85947772006524,7.17004160566784,7.17263328040787,7.17522495514791,7.30085142279675,7.956253242815
133,6,3,"Doyenne","Scenario 3",3.58713560845103,3.71864552658412,4.06737748779085,4.26408894130699,4.74180227085979,5.21951560041259,5.39272505021168,5.56593450001077,5.73914394980986,6.03614880942528,6.33315366904069,6.48867038138017,6.64418709371964,6.73156399808305,6.79318530189736,6.85480660571166,7.30692430914468,7.44465114456147,8.21021065208436,8.7031815659141
134,6,3,"Doyenne","Scenario 3",3.28752690920995,3.56204117498721,3.57004632673776,3.86790180836174,4.67564902109818,4.79092722142881,4.90620542175943,4.97257697976723,5.03894853777504,5.49658539188197,5.98220579795822,6.14692517000465,6.52499783823475,6.65942087018376,6.77716417848291,7.36169134478154,7.44220339340304,7.52271544202454,7.90667831520915,8.29064118839375
135,6,3,"Doyenne","Scenario 3",3.07201714035617,3.79854266245503,3.9841666338426,4.16979060523016,4.35935160773887,4.54891261024758,4.69872850935894,4.80442368675262,5.51501427135834,5.73128590470848,5.94755753805862,6.19960971144033,6.45166188482204,6.70371405820376,7.29841759180746,7.31827261476249,7.33812763771752,7.35798266067256,7.37783768362759,7.79206619640249
136,6,3,"Doyenne","Scenario 3",4.01620446239476,4.04211791687972,4.06803137136468,4.09394482584965,4.11985828033461,4.71065925480561,4.74366646912921,5.41717533483763,5.68336436102074,5.94955338720384,6.07673286141272,6.20391233562159,6.33109180983047,6.45827128403935,7.04589226597728,7.08273688304452,7.11958150011176,7.50491910278993,7.64157211059288,8.07425510268658
137,6,3,"Doyenne","Scenario 3",3.36124929874482,3.61909787897637,3.97619268268583,4.61605283766585,4.73183803749949,4.84762323733313,4.96340843716677,5.07669575638745,5.12137776610892,5.66217609632217,6.07476290303131,6.29395487559085,6.41764004815627,6.68412052441582,6.95060100067537,7.79152156370933,7.79657449694435,7.80162743017936,8.38440497178096,8.38440497178096
138,6,3,"Doyenne","Scenario 3",3.31166437444954,3.84821164202667,3.85151925810778,3.9862959241764,4.18551358007004,4.38473123596369,4.57925807193038,4.98330463276593,5.34775930617365,5.69283661655755,6.03791392694144,6.16994329824567,6.32056396280125,6.40612309516475,6.5208789053653,6.63563471556585,6.86424652454646,7.30308572958686,NA,NA
139,6,3,"Doyenne","Scenario 3",3.20678958486123,3.72008349231159,3.89469898853167,4.06822727638089,4.41702178083336,4.422175948864,4.78103225858665,5.27154442418188,5.28944646916798,5.30734851415408,5.90333560568537,6.45040358828379,6.81133998636064,7.17227638443749,7.53321278251434,7.54873382764837,7.5642548727824,7.57977591791643,7.59529696305045,8.21649363091609
140,6,3,"Doyenne","Scenario 3",3.02974057498443,3.46840007234245,3.85231582295932,3.92667538044873,4.36321932653382,4.58649595798514,5.00423827548975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,6,3,"Doyenne","Scenario 3",2.68303631634132,3.6555685175968,3.78177593155288,3.90798334550896,4.01132816986274,4.11467299421651,4.34828229203911,4.58189158986171,4.63817215858066,5.51732809644307,5.52319711345189,5.5290661304607,5.70514120269911,5.71868168418924,6.13182131744419,6.44710245450274,6.76238359156129,6.8585743940173,6.95476519647332,6.96960972379373
142,6,3,"Doyenne","Scenario 3",3.19003171659351,3.81080454731848,3.91481235387809,4.31709507517437,4.80836049864671,5.17105730345681,5.5902147883308,5.83262773050796,6.07504067268513,6.31745361486229,6.34288706281418,6.42291604437426,6.50294502593435,6.89795902624237,7.14714629686147,7.71535072650479,7.9863317191257,7.99906187422759,8.08988421937864,8.69866278946308
143,7,4,"Conference","Scenario 4",3.59856616149738,4.38068744034676,4.55755600909975,4.73442457785274,4.90066423501914,5.54111825430529,5.62097976074537,5.70084126718546,6.23154070096755,6.72796967137769,7.07018042977745,7.32504372461843,7.57990701945941,7.83477031430039,7.90095042031481,7.96713052632923,8.10296036468858,8.98495894320443,9.27742583770974,9.56989273221504
144,7,4,"Conference","Scenario 4",3.69857784448082,3.7767057620749,4.19824550469615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,7,4,"Conference","Scenario 4",3.69936895885401,4.24015995178208,4.24239769297503,4.73513021097269,5.22786272897035,5.32020833464776,5.41255394032517,5.50489954600257,5.78576747357055,6.17749379179228,6.48384426314728,6.64749121522772,6.74663425119659,7.79160519579914,7.99811954468216,8.49041067941193,8.49671811687954,8.50302555434715,8.50933299181476,8.72988650910258
146,7,4,"Conference","Scenario 4",3.7395328689632,4.20088229245694,4.66223171595068,4.76612998318303,4.82588453147975,5.46120369000711,5.59273237870564,6.1362725574877,6.38931615613261,6.42645834394411,6.86009787660911,7.1888093622755,7.51752084794189,7.82637262863736,8.13522440933283,8.4440761900283,8.73729255533934,9.03050892065039,9.2831173789736,9.53572583729681
147,7,4,"Conference","Scenario 4",3.6289855263543,3.81555616066657,3.95997600270236,4.77299878748543,5.40949378085702,5.67946137312662,5.94942896539621,6.09846549595991,6.28464416422123,6.47082283248256,6.65700150074388,6.81237650694824,6.9677515131526,7.20023349900443,7.43271548485625,7.93612754048072,8.35604411642186,8.49951604769269,8.64298797896352,9.16945746542386
148,7,4,"Conference","Scenario 4",3.42852262346927,3.87631021294059,4.04321088230298,4.5191327271542,4.84710362627708,4.98154067868652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,7,4,"Conference","Scenario 4",3.83941816325035,4.14444779299515,4.29637066962108,4.88451424394032,4.94790759672074,5.79261946823812,5.86595459774311,5.9392897272481,6.01262485675309,6.16760787473037,6.51265218326644,6.75559900184865,7.07433696010941,7.39307491837017,7.74895099816082,8.10482707795147,8.24433176693033,8.3838364559092,8.74995164623386,9.11823008381645
150,7,4,"Conference","Scenario 4",3.85739872198941,4.20741488528637,4.35798086140692,4.7700056831075,5.10936258762931,5.71385832692465,5.76367802589933,5.86719726985915,6.44928600457065,6.82174733504503,6.92880717076807,7.0358670064911,7.55665123946403,7.86948912032841,8.18232700119278,8.44053489694611,8.66282691295086,8.8851189289556,9.09674280669179,9.24920058851843
151,7,4,"Conference","Scenario 4",3.80931588972462,4.01667600274836,4.2240361157721,5.04691250847022,5.22626450134296,5.57173980150939,5.91721510167582,6.25088958172363,6.3358236139561,6.69415480908187,6.84528856021695,7.59520410899904,7.82270306945382,8.05020202990861,8.27770099036339,8.47209738526894,8.4769406654849,8.85901813724693,9.19131825286898,9.66634627884651
152,7,4,"Conference","Scenario 4",3.89535520543476,3.95525754014637,4.58653369522406,4.62421394574467,4.66189419626528,4.94242560702414,5.13001927347709,5.93278729971206,6.2973874470996,6.65507031973082,7.01275319236204,7.11987915989958,7.34606036807136,7.57224157624313,8.45892714538614,8.47148843213389,8.48404971888165,8.57430078316192,8.66455184744219,9.13437589530903
153,7,4,"Conference","Scenario 4",4.12105282294293,4.22605621056403,4.33105959818514,4.39610179336485,4.44956863845021,5.3394584148109,5.47129496820236,6.10106919056308,6.10379233267894,6.35031642328582,7.25634347398671,7.60375932792189,7.95117518185706,8.13812230804218,8.43681275915683,8.73550321027147,9.03419366138611,9.19195451089443,9.34971536040275,10.11185983869
154,7,4,"Conference","Scenario 4",3.74245778829526,4.5511698324965,4.63828935671099,4.72540888092549,4.81252840513998,5.40352458791391,5.52681384932064,5.69263289445688,5.82335249952423,5.95407210459157,6.19519244130772,6.66394908411544,6.68397690266889,7.49032483243437,7.70898110557174,7.81137408480354,8.32248717262192,8.49562766746959,8.75914941858257,8.75914941858257
155,7,4,"Conference","Scenario 4",4.11568853177424,4.40669552707356,4.69770252237289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,7,4,"Conference","Scenario 4",3.71433634532958,4.2626821396774,4.64894380378194,4.9476499029147,5.08086139600137,5.21407288908804,6.2704813077838,6.2931245466682,6.31576778555259,6.33841102443699,6.81072072172344,7.20147446601042,7.52861165639883,7.85574884678724,8.73516169896802,8.86444425751486,8.9937268160617,9.05198389783867,9.11024097961565,9.4538333061835
157,7,4,"Conference","Scenario 4",4.12498300937649,4.17307175652425,4.22116050367201,4.26924925081977,5.14876446936454,5.3384320292333,5.46081949199799,5.80027393305178,5.94836949018284,6.4627308748075,7.16891998719678,7.27652988732769,7.3841397874586,7.49174968758951,7.59935958772042,8.23854859800012,8.35845395956852,8.47835932113693,8.5091079330169,9.02161327850419
158,7,4,"Conference","Scenario 4",4.29221184237304,4.39072102415309,4.48923020593315,4.86046279592076,5.46399779405868,5.69951029494969,5.94924401303911,6.1175060744274,6.2857681358157,6.45403019720399,6.5973544878806,6.7406787785572,7.11083195748186,7.54873266408281,7.63462170910937,7.72051075413592,7.85780191650141,7.90836574823383,8.96276905709378,9.11865629695161
159,7,4,"Conference","Scenario 4",4.01970327241246,4.43165790433933,4.84361253626621,4.90542138989871,4.96723024353121,5.02903909716371,5.14410615745005,5.25917321773639,5.5453435942405,5.76799834169572,6.23474912701963,6.66486246791721,7.27221492686879,7.33713462902368,7.5731066011284,7.80907857323311,7.89671426716326,7.98434996109341,9.0626662949754,9.0626662949754
